name,tdp
Intel Xeon E3-1535M v5 @ 2.90GHz,45.0
Intel Xeon E3-1535M v6 @ 3.10GHz,35.0
Intel Xeon E3-1545M v5 @ 2.90GHz,45.0
Intel Xeon E3-1575M v5 @ 3.00GHz,45.0
Intel Xeon E3-1585 v5 @ 3.50GHz,65.0
Intel Xeon E3-1585L v5 @ 3.00GHz,45.0
Intel Xeon E3110 @ 3.00GHz,65.0
Intel Xeon E3113 @ 3.00GHz,65.0
Intel Xeon E3120 @ 3.16GHz,65.0
Intel Xeon E5-1410 @ 2.80GHz,80.0
Intel Xeon E5-1410 v2 @ 2.80GHz,80.0
Intel Xeon E5-1428L v2 @ 2.20GHz,60.0
Intel Xeon E5-1603 @ 2.80GHz,130.0
Intel Xeon E5-1603 v3 @ 2.80GHz,140.0
Intel Xeon E5-1603 v4 @ 2.80GHz,140.0
Intel Xeon E5-1607 @ 3.00GHz,130.0
Intel Xeon E5-1607 v2 @ 3.00GHz,130.0
Intel Xeon E5-1607 v3 @ 3.10GHz,140.0
Intel Xeon E5-1607 v4 @ 3.10GHz,140.0
Intel Xeon E5-1620 @ 3.60GHz,130.0
Intel Xeon E5-1620 v2 @ 3.70GHz,130.0
Intel Xeon E5-1620 v3 @ 3.50GHz,140.0
Intel Xeon E5-1620 v4 @ 3.50GHz,140.0
Intel Xeon E5-1630 v3 @ 3.70GHz,140.0
Intel Xeon E5-1630 v4 @ 3.70GHz,140.0
Intel Xeon E5-1650 @ 3.20GHz,130.0
Intel Xeon E5-1650 v2 @ 3.50GHz,130.0
Intel Xeon E5-1650 v3 @ 3.50GHz,140.0
Intel Xeon E5-1650 v4 @ 3.60GHz,140.0
Intel Xeon E5-1660 @ 3.30GHz,130.0
Intel Xeon E5-1660 v2 @ 3.70GHz,130.0
Intel Xeon E5-1660 v3 @ 3.00GHz,140.0
Intel Xeon E5-1660 v4 @ 3.20GHz,140.0
Intel Xeon E5-1680 v2 @ 3.00GHz,130.0
Intel Xeon E5-1680 v3 @ 3.20GHz,140.0
Intel Xeon E5-1680 v4 @ 3.40GHz,140.0
Intel Xeon E5-1681 v3 @ 2.90GHz,135.0
Intel Xeon E5-2403 @ 1.80GHz,80.0
Intel Xeon E5-2403 v2 @ 1.80GHz,80.0
Intel Xeon E5-2407 @ 2.20GHz,80.0
Intel Xeon E5-2407 @ 2.20GHz,80.0
Intel Xeon E5-2407 v2 @ 2.40GHz,80.0
Intel Xeon E5-2407 v2 @ 2.40GHz,80.0
Intel Xeon E5-2418L @ 2.00GHz,50.0
Intel Xeon E5-2418L v2 @ 2.00GHz,50.0
Intel Xeon E5-2420 @ 1.90GHz,95.0
Intel Xeon E5-2420 @ 1.90GHz,95.0
Intel Xeon E5-2420 v2 @ 2.20GHz,80.0
Intel Xeon E5-2420 v2 @ 2.20GHz,80.0
Intel Xeon E5-2428L @ 1.80GHz,60.0
Intel Xeon E5-2430 @ 2.20GHz,95.0
Intel Xeon E5-2430 @ 2.20GHz,95.0
Intel Xeon E5-2430 v2 @ 2.50GHz,80.0
Intel Xeon E5-2430 v2 @ 2.50GHz,80.0
Intel Xeon E5-2430L @ 2.00GHz,60.0
Intel Xeon E5-2430L @ 2.00GHz,60.0
Intel Xeon E5-2430L v2 @ 2.40GHz,60.0
Intel Xeon E5-2430L v2 @ 2.40GHz,60.0
Intel Xeon E5-2440 @ 2.40GHz,95.0
Intel Xeon E5-2440 @ 2.40GHz,95.0
Intel Xeon E5-2440 v2 @ 1.90GHz,95.0
Intel Xeon E5-2440 v2 @ 1.90GHz,95.0
Intel Xeon E5-2448L v2 @ 1.80GHz,70.0
Intel Xeon E5-2450 @ 2.10GHz,95.0
Intel Xeon E5-2450 @ 2.10GHz,95.0
Intel Xeon E5-2450 v2 @ 2.50GHz,95.0
Intel Xeon E5-2450 v2 @ 2.50GHz,95.0
Intel Xeon E5-2450L @ 1.80GHz,70.0
Intel Xeon E5-2450L @ 1.80GHz,70.0
Intel Xeon E5-2470 @ 2.30GHz,95.0
Intel Xeon E5-2470 @ 2.30GHz,95.0
Intel Xeon E5-2470 v2 @ 2.40GHz,95.0
Intel Xeon E5-2470 v2 @ 2.40GHz,95.0
Intel Xeon E5-2603 @ 1.80GHz,80.0
Intel Xeon E5-2603 @ 1.80GHz,80.0
Intel Xeon E5-2603 v2 @ 1.80GHz,80.0
Intel Xeon E5-2603 v2 @ 1.80GHz,80.0
Intel Xeon E5-2603 v3 @ 1.60GHz,85.0
Intel Xeon E5-2603 v3 @ 1.60GHz,85.0
Intel Xeon E5-2603 v4 @ 1.70GHz,85.0
Intel Xeon E5-2603 v4 @ 1.70GHz,85.0
Intel Xeon E5-2608L v3 @ 2.00GHz,52.0
Intel Xeon E5-2608L v4 @ 1.60GHz,50.0
Intel Xeon E5-2609 @ 2.40GHz,80.0
Intel Xeon E5-2609 @ 2.40GHz,80.0
Intel Xeon E5-2609 v2 @ 2.50GHz,80.0
Intel Xeon E5-2609 v2 @ 2.50GHz,80.0
Intel Xeon E5-2609 v3 @ 1.90GHz,80.0
Intel Xeon E5-2609 v3 @ 1.90GHz,80.0
Intel Xeon E5-2609 v4 @ 1.70GHz,85.0
Intel Xeon E5-2609 v4 @ 1.70GHz,85.0
Intel Xeon E5-2618L v3 @ 2.30GHz,75.0
Intel Xeon E5-2618L v4 @ 2.20GHz,75.0
Intel Xeon E5-2620 @ 2.00GHz,95.0
Intel Xeon E5-2620 @ 2.00GHz,95.0
Intel Xeon E5-2620 v2 @ 2.10GHz,80.0
Intel Xeon E5-2620 v2 @ 2.10GHz,80.0
Intel Xeon E5-2620 v3 @ 2.40GHz,85.0
Intel Xeon E5-2620 v3 @ 2.40GHz,85.0
Intel Xeon E5-2620 v4 @ 2.10GHz,85.0
Intel Xeon E5-2620 v4 @ 2.10GHz,85.0
Intel Xeon E5-2623 v3 @ 3.00GHz,105.0
Intel Xeon E5-2623 v3 @ 3.00GHz,105.0
Intel Xeon E5-2623 v4 @ 2.60GHz,85.0
Intel Xeon E5-2623 v4 @ 2.60GHz,85.0
Intel Xeon E5-2628 v3 @ 2.50GHz,85.0
Intel Xeon E5-2628L v2 @ 1.90GHz,70.0
Intel Xeon E5-2628L v3 @ 2.00GHz,75.0
Intel Xeon E5-2628L v4 @ 1.90GHz,75.0
Intel Xeon E5-2629 v3 @ 2.40GHz,85.0
Intel Xeon E5-2630 @ 2.30GHz,95.0
Intel Xeon E5-2630 @ 2.30GHz,95.0
Intel Xeon E5-2630 v2 @ 2.60GHz,80.0
Intel Xeon E5-2630 v2 @ 2.60GHz,80.0
Intel Xeon E5-2630 v3 @ 2.40GHz,85.0
Intel Xeon E5-2630 v3 @ 2.40GHz,85.0
Intel Xeon E5-2630 v4 @ 2.20GHz,85.0
Intel Xeon E5-2630 v4 @ 2.20GHz,85.0
Intel Xeon E5-2630L @ 2.00GHz,60.0
Intel Xeon E5-2630L @ 2.00GHz,60.0
Intel Xeon E5-2630L v2 @ 2.40GHz,60.0
Intel Xeon E5-2630L v2 @ 2.40GHz,60.0
Intel Xeon E5-2630L v3 @ 1.80GHz,55.0
Intel Xeon E5-2630L v3 @ 1.80GHz,55.0
Intel Xeon E5-2630L v4 @ 1.80GHz,55.0
Intel Xeon E5-2630L v4 @ 1.80GHz,55.0
Intel Xeon E5-2637 @ 3.00GHz,80.0
Intel Xeon E5-2637 @ 3.00GHz,80.0
Intel Xeon E5-2637 v2 @ 3.50GHz,130.0
Intel Xeon E5-2637 v2 @ 3.50GHz,130.0
Intel Xeon E5-2637 v3 @ 3.50GHz,135.0
Intel Xeon E5-2637 v3 @ 3.50GHz,135.0
Intel Xeon E5-2637 v4 @ 3.50GHz,135.0
Intel Xeon E5-2637 v4 @ 3.50GHz,135.0
Intel Xeon E5-2640 @ 2.50GHz,95.0
Intel Xeon E5-2640 @ 2.50GHz,95.0
Intel Xeon E5-2640 v2 @ 2.00GHz,95.0
Intel Xeon E5-2640 v2 @ 2.00GHz,95.0
Intel Xeon E5-2640 v3 @ 2.60GHz,90.0
Intel Xeon E5-2640 v3 @ 2.60GHz,90.0
Intel Xeon E5-2640 v4 @ 2.40GHz,90.0
Intel Xeon E5-2640 v4 @ 2.40GHz,90.0
Intel Xeon E5-2643 @ 3.30GHz,130.0
Intel Xeon E5-2643 @ 3.30GHz,130.0
Intel Xeon E5-2643 v2 @ 3.50GHz,130.0
Intel Xeon E5-2643 v2 @ 3.50GHz,130.0
Intel Xeon E5-2643 v3 @ 3.40GHz,135.0
Intel Xeon E5-2643 v3 @ 3.40GHz,135.0
Intel Xeon E5-2643 v4 @ 3.40GHz,135.0
Intel Xeon E5-2643 v4 @ 3.40GHz,135.0
Intel Xeon E5-2648L @ 1.80GHz,70.0
Intel Xeon E5-2648L @ 1.80GHz,70.0
Intel Xeon E5-2648L v2 @ 1.90GHz,70.0
Intel Xeon E5-2648L v2 @ 1.90GHz,70.0
Intel Xeon E5-2648L v3 @ 1.80GHz,75.0
Intel Xeon E5-2648L v4 @ 1.80GHz,75.0
Intel Xeon E5-2649 v3 @ 2.30GHz,105.0
Intel Xeon E5-2650 @ 2.00GHz,95.0
Intel Xeon E5-2650 @ 2.00GHz,95.0
Intel Xeon E5-2650 v2 @ 2.60GHz,95.0
Intel Xeon E5-2650 v2 @ 2.60GHz,95.0
Intel Xeon E5-2650 v3 @ 2.30GHz,105.0
Intel Xeon E5-2650 v3 @ 2.30GHz,105.0
Intel Xeon E5-2650 v4 @ 2.20GHz,105.0
Intel Xeon E5-2650 v4 @ 2.20GHz,105.0
Intel Xeon E5-2650L @ 1.80GHz,70.0
Intel Xeon E5-2650L @ 1.80GHz,70.0
Intel Xeon E5-2650L v2 @ 1.70GHz,70.0
Intel Xeon E5-2650L v2 @ 1.70GHz,70.0
Intel Xeon E5-2650L v3 @ 1.80GHz,65.0
Intel Xeon E5-2650L v3 @ 1.80GHz,65.0
Intel Xeon E5-2650L v4 @ 1.70GHz,65.0
Intel Xeon E5-2650L v4 @ 1.70GHz,65.0
Intel Xeon E5-2651 v2 @ 1.80GHz,0.0
Intel Xeon E5-2651 v2 @ 1.80GHz,0.0
Intel Xeon E5-2658 @ 2.10GHz,95.0
Intel Xeon E5-2658 @ 2.10GHz,95.0
Intel Xeon E5-2658 v2 @ 2.40GHz,95.0
Intel Xeon E5-2658 v2 @ 2.40GHz,95.0
Intel Xeon E5-2658 v3 @ 2.20GHz,105.0
Intel Xeon E5-2658 v3 @ 2.20GHz,105.0
Intel Xeon E5-2658 v4 @ 2.30GHz,105.0
Intel Xeon E5-2658 v4 @ 2.30GHz,105.0
Intel Xeon E5-2658A v3 @ 2.20GHz,105.0
Intel Xeon E5-2660 @ 2.20GHz,95.0
Intel Xeon E5-2660 @ 2.20GHz,95.0
Intel Xeon E5-2660 v2 @ 2.20GHz,95.0
Intel Xeon E5-2660 v2 @ 2.20GHz,95.0
Intel Xeon E5-2660 v3 @ 2.60GHz,105.0
Intel Xeon E5-2660 v3 @ 2.60GHz,105.0
Intel Xeon E5-2660 v4 @ 2.00GHz,105.0
Intel Xeon E5-2660 v4 @ 2.00GHz,105.0
Intel Xeon E5-2663 v3 @ 2.80GHz,120.0
Intel Xeon E5-2663 v3 @ 2.80GHz,120.0
Intel Xeon E5-2665 @ 2.40GHz,115.0
Intel Xeon E5-2665 @ 2.40GHz,115.0
Intel Xeon E5-2666 v3 @ 2.90GHz,135.0
Intel Xeon E5-2666 v3 @ 2.90GHz,135.0
Intel Xeon E5-2667 @ 2.90GHz,130.0
Intel Xeon E5-2667 @ 2.90GHz,130.0
Intel Xeon E5-2667 v2 @ 3.30GHz,130.0
Intel Xeon E5-2667 v2 @ 3.30GHz,130.0
Intel Xeon E5-2667 v3 @ 3.20GHz,135.0
Intel Xeon E5-2667 v3 @ 3.20GHz,135.0
Intel Xeon E5-2667 v4 @ 3.20GHz,135.0
Intel Xeon E5-2667 v4 @ 3.20GHz,135.0
Intel Xeon E5-2669 v3 @ 2.30GHz,120.0
Intel Xeon E5-2670 @ 2.60GHz,115.0
Intel Xeon E5-2670 @ 2.60GHz,115.0
Intel Xeon E5-2670 v2 @ 2.50GHz,115.0
Intel Xeon E5-2670 v2 @ 2.50GHz,115.0
Intel Xeon E5-2670 v3 @ 2.30GHz,120.0
Intel Xeon E5-2670 v3 @ 2.30GHz,120.0
Intel Xeon E5-2673 v2 @ 3.30GHz,110.0
Intel Xeon E5-2673 v2 @ 3.30GHz,110.0
Intel Xeon E5-2673 v3 @ 2.40GHz,110.0
Intel Xeon E5-2673 v3 @ 2.40GHz,110.0
Intel Xeon E5-2673 v4 @ 2.30GHz,135.0
Intel Xeon E5-2673 v4 @ 2.30GHz,135.0
Intel Xeon E5-2675 v3 @ 1.80GHz,0.0
Intel Xeon E5-2676 v3 @ 2.40GHz,120.0
Intel Xeon E5-2676 v3 @ 2.40GHz,120.0
Intel Xeon E5-2676 v4 @ 2.40GHz,145.0
Intel Xeon E5-2678 v3 @ 2.50GHz,120.0
Intel Xeon E5-2678 v3 @ 2.50GHz,120.0
Intel Xeon E5-2679 v4 @ 2.50GHz,200.0
Intel Xeon E5-2680 @ 2.70GHz,130.0
Intel Xeon E5-2680 @ 2.70GHz,130.0
Intel Xeon E5-2680 v2 @ 2.80GHz,115.0
Intel Xeon E5-2680 v2 @ 2.80GHz,115.0
Intel Xeon E5-2680 v3 @ 2.50GHz,120.0
Intel Xeon E5-2680 v3 @ 2.50GHz,120.0
Intel Xeon E5-2680 v4 @ 2.40GHz,120.0
Intel Xeon E5-2680 v4 @ 2.40GHz,120.0
Intel Xeon E5-2680R v4 @ 2.40GHz,120.0
Intel Xeon E5-2682 v4 @ 2.50GHz,120.0
Intel Xeon E5-2682 v4 @ 2.50GHz,120.0
Intel Xeon E5-2683 v3 @ 2.00GHz,120.0
Intel Xeon E5-2683 v3 @ 2.00GHz,120.0
Intel Xeon E5-2683 v4 @ 2.10GHz,120.0
Intel Xeon E5-2683 v4 @ 2.10GHz,120.0
Intel Xeon E5-2685 v3 @ 2.60GHz,120.0
Intel Xeon E5-2685 v3 @ 2.60GHz,120.0
Intel Xeon E5-2686 v3 @ 2.00GHz,120.0
Intel Xeon E5-2686 v4 @ 2.30GHz,145.0
Intel Xeon E5-2686 v4 @ 2.30GHz,145.0
Intel Xeon E5-2687W @ 3.10GHz,150.0
Intel Xeon E5-2687W @ 3.10GHz,150.0
Intel Xeon E5-2687W v2 @ 3.40GHz,150.0
Intel Xeon E5-2687W v2 @ 3.40GHz,150.0
Intel Xeon E5-2687W v3 @ 3.10GHz,160.0
Intel Xeon E5-2687W v3 @ 3.10GHz,160.0
Intel Xeon E5-2687W v4 @ 3.00GHz,160.0
Intel Xeon E5-2687W v4 @ 3.00GHz,160.0
Intel Xeon E5-2689 @ 2.60GHz,115.0
Intel Xeon E5-2689 @ 2.60GHz,115.0
Intel Xeon E5-2689 v4 @ 3.10GHz,165.0
Intel Xeon E5-2689 v4 @ 3.10GHz,165.0
Intel Xeon E5-2690 @ 2.90GHz,135.0
Intel Xeon E5-2690 @ 2.90GHz,135.0
Intel Xeon E5-2690 v2 @ 3.00GHz,130.0
Intel Xeon E5-2690 v2 @ 3.00GHz,130.0
Intel Xeon E5-2690 v3 @ 2.60GHz,135.0
Intel Xeon E5-2690 v3 @ 2.60GHz,135.0
Intel Xeon E5-2690 v4 @ 2.60GHz,135.0
Intel Xeon E5-2690 v4 @ 2.60GHz,135.0
Intel Xeon E5-2692 v2 @ 2.20GHz,115.0
Intel Xeon E5-2695 v2 @ 2.40GHz,115.0
Intel Xeon E5-2695 v2 @ 2.40GHz,115.0
Intel Xeon E5-2695 v3 @ 2.30GHz,120.0
Intel Xeon E5-2695 v3 @ 2.30GHz,120.0
Intel Xeon E5-2695 v4 @ 2.10GHz,120.0
Intel Xeon E5-2695 v4 @ 2.10GHz,120.0
Intel Xeon E5-2696 v2 @ 2.50GHz,0.0
Intel Xeon E5-2696 v2 @ 2.50GHz,0.0
Intel Xeon E5-2696 v3 @ 2.30GHz,145.0
Intel Xeon E5-2696 v3 @ 2.30GHz,145.0
Intel Xeon E5-2696 v4 @ 2.20GHz,145.0
Intel Xeon E5-2696 v4 @ 2.20GHz,145.0
Intel Xeon E5-2697 v2 @ 2.70GHz,130.0
Intel Xeon E5-2697 v2 @ 2.70GHz,130.0
Intel Xeon E5-2697 v3 @ 2.60GHz,145.0
Intel Xeon E5-2697 v3 @ 2.60GHz,145.0
Intel Xeon E5-2697 v4 @ 2.30GHz,145.0
Intel Xeon E5-2697 v4 @ 2.30GHz,145.0
Intel Xeon E5-2697A v4 @ 2.60GHz,145.0
Intel Xeon E5-2697A v4 @ 2.60GHz,145.0
Intel Xeon E5-2697R v4 @ 2.30GHz,145.0
Intel Xeon E5-2698 v3 @ 2.30GHz,135.0
Intel Xeon E5-2698 v3 @ 2.30GHz,135.0
Intel Xeon E5-2698 v4 @ 2.20GHz,135.0
Intel Xeon E5-2698 v4 @ 2.20GHz,135.0
Intel Xeon E5-2698R v4 @ 2.20GHz,0.0
Intel Xeon E5-2699 v3 @ 2.30GHz,145.0
Intel Xeon E5-2699 v3 @ 2.30GHz,145.0
Intel Xeon E5-2699 v4 @ 2.20GHz,145.0
Intel Xeon E5-2699 v4 @ 2.20GHz,145.0
Intel Xeon E5-2699A v4 @ 2.40GHz,145.0
Intel Xeon E5-2699A v4 @ 2.40GHz,145.0
Intel Xeon E5-2699C v4 @ 2.20GHz,145.0
Intel Xeon E5-2699C v4 @ 2.20GHz,145.0
Intel Xeon E5-4603 @ 2.00GHz,95.0
Intel Xeon E5-4603 @ 2.00GHz,95.0
Intel Xeon E5-4607 v2 @ 2.60GHz,95.0
Intel Xeon E5-4610 @ 2.40GHz,95.0
Intel Xeon E5-4610 @ 2.40GHz,95.0
Intel Xeon E5-4610 v3 @ 1.70GHz,105.0
Intel Xeon E5-4610 v4 @ 1.80GHz,105.0
Intel Xeon E5-4617 @ 2.90GHz,130.0
Intel Xeon E5-4617 @ 2.90GHz,130.0
Intel Xeon E5-4617 @ 2.90GHz,130.0
Intel Xeon E5-4620 @ 2.20GHz,95.0
Intel Xeon E5-4620 @ 2.20GHz,95.0
Intel Xeon E5-4620 v2 @ 2.60GHz,95.0
Intel Xeon E5-4620 v2 @ 2.60GHz,95.0
Intel Xeon E5-4620 v2 @ 2.60GHz,95.0
Intel Xeon E5-4620 v3 @ 2.00GHz,105.0
Intel Xeon E5-4627 v2 @ 3.30GHz,130.0
Intel Xeon E5-4627 v2 @ 3.30GHz,130.0
Intel Xeon E5-4627 v2 @ 3.30GHz,130.0
Intel Xeon E5-4627 v3 @ 2.60GHz,135.0
Intel Xeon E5-4627 v3 @ 2.60GHz,135.0
Intel Xeon E5-4627 v4 @ 2.60GHz,135.0
Intel Xeon E5-4627 v4 @ 2.60GHz,135.0
Intel Xeon E5-4640 @ 2.40GHz,95.0
Intel Xeon E5-4640 @ 2.40GHz,95.0
Intel Xeon E5-4640 @ 2.40GHz,95.0
Intel Xeon E5-4640 v2 @ 2.20GHz,95.0
Intel Xeon E5-4640 v3 @ 1.90GHz,105.0
Intel Xeon E5-4640 v4 @ 2.10GHz,105.0
Intel Xeon E5-4648 v3 @ 1.70GHz,105.0
Intel Xeon E5-4650 @ 2.70GHz,130.0
Intel Xeon E5-4650 @ 2.70GHz,130.0
Intel Xeon E5-4650 @ 2.70GHz,130.0
Intel Xeon E5-4650 v2 @ 2.40GHz,95.0
Intel Xeon E5-4650 v2 @ 2.40GHz,95.0
Intel Xeon E5-4650 v3 @ 2.10GHz,105.0
Intel Xeon E5-4650 v4 @ 2.20GHz,105.0
Intel Xeon E5-4650 v4 @ 2.20GHz,105.0
Intel Xeon E5-4650L @ 2.60GHz,115.0
Intel Xeon E5-4655 v3 @ 2.90GHz,135.0
Intel Xeon E5-4657L v2 @ 2.40GHz,115.0
Intel Xeon E5-4657L v2 @ 2.40GHz,115.0
Intel Xeon E5-4657L v2 @ 2.40GHz,115.0
Intel Xeon E5-4660 v3 @ 2.10GHz,120.0
Intel Xeon E5-4660 v4 @ 2.20GHz,120.0
Intel Xeon E5-4667 v3 @ 2.00GHz,135.0
Intel Xeon E5-4667 v4 @ 2.20GHz,135.0
Intel Xeon E5-4669 v3 @ 2.10GHz,135.0
Intel Xeon E5-4669 v3 @ 2.10GHz,135.0
Intel Xeon E5-4669 v3 @ 2.10GHz,135.0
Intel Xeon E5-4669 v4 @ 2.20GHz,135.0
Intel Xeon E5205 @ 1.86GHz,65.0
Intel Xeon E5240 @ 3.00GHz,65.0
Intel Xeon E5310 @ 1.60GHz,80.0
Intel Xeon E5310 @ 1.60GHz,80.0
Intel Xeon E5320 @ 1.86GHz,80.0
Intel Xeon E5320 @ 1.86GHz,80.0
Intel Xeon E5335 @ 2.00GHz,80.0
Intel Xeon E5345 @ 2.33GHz,80.0
Intel Xeon E5345 @ 2.33GHz,80.0
Intel Xeon E5405 @ 2.00GHz,80.0
Intel Xeon E5405 @ 2.00GHz,80.0
Intel Xeon E5410 @ 2.33GHz,80.0
Intel Xeon E5410 @ 2.33GHz,80.0
Intel Xeon E5420 @ 2.50GHz,80.0
Intel Xeon E5420 @ 2.50GHz,80.0
Intel Xeon E5430 @ 2.66GHz,80.0
Intel Xeon E5430 @ 2.66GHz,80.0
Intel Xeon E5440 @ 2.83GHz,80.0
Intel Xeon E5440 @ 2.83GHz,80.0
Intel Xeon E5450 @ 3.00GHz,80.0
Intel Xeon E5450 @ 3.00GHz,80.0
Intel Xeon E5462 @ 2.80GHz,80.0
Intel Xeon E5462 @ 2.80GHz,80.0
Intel Xeon E5472 @ 3.00GHz,80.0
Intel Xeon E5472 @ 3.00GHz,80.0
Intel Xeon E5502 @ 1.87GHz,80.0
Intel Xeon E5502 @ 1.87GHz,80.0
Intel Xeon E5503 @ 2.00GHz,80.0
Intel Xeon E5503 @ 2.00GHz,80.0
Intel Xeon E5504 @ 2.00GHz,80.0
Intel Xeon E5504 @ 2.00GHz,80.0
Intel Xeon E5506 @ 2.13GHz,80.0
Intel Xeon E5506 @ 2.13GHz,80.0
Intel Xeon E5507 @ 2.27GHz,80.0
Intel Xeon E5507 @ 2.27GHz,80.0
Intel Xeon E5520 @ 2.27GHz,80.0
Intel Xeon E5520 @ 2.27GHz,80.0
Intel Xeon E5530 @ 2.40GHz,80.0
Intel Xeon E5530 @ 2.40GHz,80.0
Intel Xeon E5540 @ 2.53GHz,80.0
Intel Xeon E5540 @ 2.53GHz,80.0
Intel Xeon E5603 @ 1.60GHz,80.0
Intel Xeon E5603 @ 1.60GHz,80.0
Intel Xeon E5606 @ 2.13GHz,80.0
Intel Xeon E5606 @ 2.13GHz,80.0
Intel Xeon E5607 @ 2.27GHz,80.0
Intel Xeon E5607 @ 2.27GHz,80.0
Intel Xeon E5620 @ 2.40GHz,80.0
Intel Xeon E5620 @ 2.40GHz,80.0
Intel Xeon E5630 @ 2.53GHz,80.0
Intel Xeon E5630 @ 2.53GHz,80.0
Intel Xeon E5640 @ 2.67GHz,80.0
Intel Xeon E5640 @ 2.67GHz,80.0
Intel Xeon E5645 @ 2.40GHz,80.0
Intel Xeon E5645 @ 2.40GHz,80.0
Intel Xeon E5649 @ 2.53GHz,80.0
Intel Xeon E5649 @ 2.53GHz,80.0
Intel Xeon E7- 2830 @ 2.13GHz,105.0
Intel Xeon E7- 4807 @ 1.87GHz,95.0
Intel Xeon E7- 4850 @ 2.00GHz,130.0
Intel Xeon E7- 4860 @ 2.27GHz,130.0
Intel Xeon E7- 4870 @ 2.40GHz,130.0
Intel Xeon E7- 8870 @ 2.40GHz,130.0
Intel Xeon E7-4830 @ 2.13GHz,105.0
Intel Xeon E7-4880 v2 @ 2.50GHz,130.0
Intel Xeon E7-4890 v2 @ 2.80GHz,155.0
Intel Xeon E7-8857 v2 @ 3.00GHz,130.0
Intel Xeon E7-8867 v3 @ 2.50GHz,165.0
Intel Xeon E7-8880 v2 @ 2.50GHz,130.0
Intel Xeon E7-8880 v3 @ 2.30GHz,150.0
Intel Xeon E7-8880 v3 @ 2.30GHz,150.0
Intel Xeon E7-8890 v3 @ 2.50GHz,165.0
Intel Xeon E7-8890 v4 @ 2.20GHz,165.0
Intel Xeon E7-8895 v2 @ 2.80GHz,155.0
Intel Xeon E7320 @ 2.13GHz,80.0
Intel Xeon E7330 @ 2.40GHz,80.0
Intel Xeon E7340 @ 2.40GHz,80.0
Intel Xeon E7450 @ 2.40GHz,90.0
Intel Xeon E7530 @ 1.87GHz,105.0
Intel Xeon E7540 @ 2.00GHz,105.0
Intel Xeon Gold 5115 @ 2.40GHz,85.0
Intel Xeon Gold 5115 @ 2.40GHz,85.0
Intel Xeon Gold 5117 @ 2.00GHz,105.0
Intel Xeon Gold 5117 @ 2.00GHz,105.0
Intel Xeon Gold 5118 @ 2.30GHz,105.0
Intel Xeon Gold 5118 @ 2.30GHz,105.0
Intel Xeon Gold 5120 @ 2.20GHz,105.0
Intel Xeon Gold 5120 @ 2.20GHz,105.0
Intel Xeon Gold 5120T @ 2.20GHz,105.0
Intel Xeon Gold 5122 @ 3.60GHz,105.0
Intel Xeon Gold 5122 @ 3.60GHz,105.0
Intel Xeon Gold 5215 @ 2.50GHz,85.0
Intel Xeon Gold 5215 @ 2.50GHz,85.0
Intel Xeon Gold 5217 @ 3.00GHz,115.0
Intel Xeon Gold 5217 @ 3.00GHz,115.0
Intel Xeon Gold 5218 @ 2.30GHz,125.0
Intel Xeon Gold 5218 @ 2.30GHz,125.0
Intel Xeon Gold 5218N @ 2.30GHz,110.0
Intel Xeon Gold 5218R @ 2.10GHz,125.0
Intel Xeon Gold 5218R @ 2.10GHz,125.0
Intel Xeon Gold 5218T @ 2.10GHz,105.0
Intel Xeon Gold 5218T @ 2.10GHz,105.0
Intel Xeon Gold 5220 @ 2.20GHz,125.0
Intel Xeon Gold 5220 @ 2.20GHz,125.0
Intel Xeon Gold 5220R @ 2.20GHz,150.0
Intel Xeon Gold 5220R @ 2.20GHz,150.0
Intel Xeon Gold 5222 @ 3.80GHz,105.0
Intel Xeon Gold 5222 @ 3.80GHz,105.0
Intel Xeon Gold 5315Y @ 3.20GHz,140.0
Intel Xeon Gold 5315Y @ 3.20GHz,140.0
Intel Xeon Gold 5317 @ 3.00GHz,150.0
Intel Xeon Gold 5318Y @ 2.10GHz,165.0
Intel Xeon Gold 5318Y @ 2.10GHz,165.0
Intel Xeon Gold 5320 @ 2.20GHz,185.0
Intel Xeon Gold 6122 @ 1.80GHz,120.0
Intel Xeon Gold 6122 @ 1.80GHz,120.0
Intel Xeon Gold 6126 @ 2.60GHz,125.0
Intel Xeon Gold 6126 @ 2.60GHz,125.0
Intel Xeon Gold 6128 @ 3.40GHz,115.0
Intel Xeon Gold 6128 @ 3.40GHz,115.0
Intel Xeon Gold 6130 @ 2.10GHz,125.0
Intel Xeon Gold 6130 @ 2.10GHz,125.0
Intel Xeon Gold 6130H @ 2.10GHz,125.0
Intel Xeon Gold 6130T @ 2.10GHz,125.0
Intel Xeon Gold 6132 @ 2.60GHz,140.0
Intel Xeon Gold 6132 @ 2.60GHz,140.0
Intel Xeon Gold 6133 @ 2.50GHz,150.0
Intel Xeon Gold 6134 @ 3.20GHz,130.0
Intel Xeon Gold 6134 @ 3.20GHz,130.0
Intel Xeon Gold 6136 @ 3.00GHz,150.0
Intel Xeon Gold 6136 @ 3.00GHz,150.0
Intel Xeon Gold 6137 @ 3.90GHz,205.0
Intel Xeon Gold 6138 @ 2.00GHz,125.0
Intel Xeon Gold 6138 @ 2.00GHz,125.0
Intel Xeon Gold 6138T @ 2.00GHz,125.0
Intel Xeon Gold 6138T @ 2.00GHz,125.0
Intel Xeon Gold 6139 @ 2.30GHz,0.0
